Order ID,Order Date,Order Mode,Customer ID,City,Postal Code,Country,Region,Product ID,Product Name,Category,Sub-Category,Sales,Cost Price,Quantity,Discount,List Price,Segment,Correction_Flag
MFR-865156,3/24/2024,Online,CI029431,Buckland,CT16,England,South East,01JZ3N55KKMZ5E03M2JK0DCAYK,Field Journal,Books,Journals,14.99,4.497,10,0.32,2.2044117647058825,Books,Corrected
XOP-958785,3/7/2024,In-Store,VQ012259,Ashley,SN13,England,South West,01JZ3N50CM9GSR1HZ49HR8NNKD,Almond Joy Bars,Food,Chocolate Bars,1.29,0.387,6,0.04,0.22395833333333334,Confectionery,Corrected
RPJ-610873,11/19/2024,Online,DI067107,Ford,GL54,England,South West,01JZ3N55EPTAZNA3KX60RKB3NQ,Wrap Jumpsuit,Clothing,Jumpsuits,54.99,16.497,7,0.14,9.134551495016613,Jumpsuits,Corrected
QJY-165230,4/6/2024,In-Store,MX021696,Ford,GL54,England,South West,01JZ3N53T1AG60M53GCBTDGNS4,Two-Tier Fruit Basket,Home,Kitchen Accessories,29.99,8.997,20,0.1,1.666111111111111,Home,Corrected
NBI-664725,9/17/2024,Online,XE095413,Whitwell,DL10,England,Yorkshire & the Humber,01JZ3N56E5FPP5DJHCE2JHF03F,Coconut Cream,Food,Baking Ingredients,2.99,0.897,14,0.4,0.35595238095238096,Baking & Cooking,Corrected
YBJ-381068,9/22/2024,In-Store,TV097382,Tullich,AB55,Scotland,Scotland,01JZ3N55NARNE1G3WPE1WGKKCJ,Coffee Capsule Dispenser,Kitchen,Coffee Accessories,24.99,7.497,11,0.29,3.1997439180537772,Kitchen,Corrected
DOI-094069,10/19/2024,Online,YX078642,Whitwell,DL10,England,Yorkshire & the Humber,01JZ3N52FVYK6CPX1XJRSGSWT0,Apple Juice,Food,Juice,3.29,0.987,19,0.19,0.21377517868745938,Beverages,Corrected
IXU-406756,1/6/2024,In-Store,DG015801,London,SW1E,England,London,01JZ3N50PTMWFQ2C50QVFY9HGM,Leather Wallet,Accessories,Wallets,49.99,14.997,7,0.13,8.208538587848933,Accessories,Corrected
VQP-693199,9/17/2024,Online,GO006694,Edinburgh,EH9,Scotland,Scotland,01JZ3N52NWCPHRRRGB6YBX256V,Almond Coconut Granola,Food,Granola and Muesli,3.99,1.197,9,0.09,0.4871794871794872,Breakfast Foods,Corrected
VQA-378281,8/29/2024,In-Store,PS058519,Aston,TF6,England,West Midlands,01JZ3N5294GCVQ1ECVFYNG482Q,Fleece Hoodie,Clothing,Hoodies,39.99,11.997,1,0.02,40.80612244897959,Outerwear,Corrected
YVX-672628,10/27/2024,Online,RU058520,Denton,M34,England,North West,01JZ3N56BQNGWJE6W17D61P2N9,Ribbed Knit Dress,Clothing,Casual Dresses,59.99,17.997,19,0.16,3.7587719298245617,Dresses,Corrected
OFL-131545,9/18/2024,In-Store,YR000590,Merton,SW19,England,London,01JZ3N508MF8VK9CBCHRZ18QYV,Spicy Avocado Salsa,Food,Salsas,4.49,1.347,11,0.23,0.5301062573789846,Condiments,Corrected
UOH-362905,8/28/2024,Online,RK016062,Wootton,NN4,England,East Midlands,01JZ3N50KQAEMNEQA201AR9NWY,Self-Cleaning Water Bottle,Fitness,Hydration Gear,49.99,14.997,17,0.39,4.820636451301833,Fitness,Corrected
AFL-813239,5/18/2024,In-Store,LT061731,Aston,TF6,England,West Midlands,01JZ3N5605QF5QNFNAWRYMKMNK,Roasted Sweet Corn,Food,Frozen Vegetables,1.99,0.597,13,0.13,0.17595048629531387,Frozen,Corrected
WWY-459047,10/4/2024,Online,YK006641,Newbiggin,NE46,England,North East,01JZ3N52KE6WBADNVZ1EBY62KA,Miso Soup Mix,Food,Instant Soups,3.29,0.987,10,0.08,0.3576086956521739,Soups,Corrected
PBP-493677,9/9/2024,In-Store,VO026219,London,EC1V,England,London,01JZ3N52YVSMKFXGFPHX7T2FJ8,Organic Brown Rice Cakes,Food,Healthy Snacks,3.99,1.197,17,0.29,0.33057166528583265,Snacks,Corrected
FHC-401967,4/3/2024,Online,JY078378,Preston,PR1,England,North West,01JZ3N552FMW6898G406DB65W2,Organic Coconut Oil,Food,Oils,8.99,2.697,5,0.11,2.020224719101124,Oils,Corrected
HOA-566039,3/4/2024,In-Store,AC032117,Merton,SW19,England,London,01JZ3N5146RYS4NXJ7XFQ7YHWE,Car Escape Tool,Automotive,Safety and Emergency Supplies,12.99,3.897,19,0.07,0.735144312393888,Automotive,OK
EZZ-651660,4/20/2024,Online,YJ078139,Eaton,DN22,England,East Midlands,01JZ3N52Q3Q3X4VAX3JPA5WFX5,Quinoa Salad,Food,Ready-to-Eat Meals,5.99,1.797,8,0.26,1.0118243243243243,Prepared Foods,Corrected
MYV-956855,10/21/2024,In-Store,AG018641,Newton,IV1,Scotland,Scotland,01JZ3N5093R5YRZTGX557D4ZC5,Pumpkin Spice Latte Mix,Food,Tea & Coffee Mixes,3.29,0.987,5,0.09,0.7230769230769231,Beverages,Corrected
YLZ-753466,3/10/2024,Online,VQ077263,Upton,DN21,England,East Midlands,01JZ3N571V9N657HDH99TS38XR,Electric Skillet,Kitchen,Small Appliances,49.99,14.997,18,0.23,3.606782106782107,Kitchen,Corrected
TGO-951823,5/27/2024,In-Store,JA054648,Whitwell,DL10,England,Yorkshire & the Humber,01JZ3N50HGHYSE5QERK3VQSTD3,Electric Heat Pad,Health,Pain Relief,24.99,7.497,1,0.18,30.47560975609756,Health,Corrected
LVY-421886,8/13/2024,Online,MB099438,Kinloch,PH43,Scotland,Scotland,01JZ3N50S6DYJAAMWKMFHCD5G6,Dried Mango Slices,Food,Dried Fruits,3.49,1.047,1,0.07,3.7526881720430114,Snacks,Corrected
XTB-177021,7/5/2024,In-Store,HU066299,London,EC3M,England,London,01JZ3N54SQP3DBBP7E9DYYHST8,Stylish Wireless Earbuds,Audio,Wireless Audio Accessories,59.99,17.997,11,0.08,5.927865612648221,Audio,Corrected
XMS-444293,9/14/2024,Online,ON014862,Craigavon,BT66,Northern Ireland,Northern Ireland,01JZ3N52V9P3X4AK5BDTK63N1C,Honey Glazed Carrots,Food,Prepared Vegetables,3.49,1.047,19,0.23,0.23855092276144907,Produce,Corrected
ITN-259535,9/4/2024,In-Store,NH032711,Newton,IV1,Scotland,Scotland,01JZ3N55HHMNQKVPXTN9EEDGKD,Fitness Resistance Bands,Fitness,Strength Training Equipment,29.99,8.997,19,0.27,2.162220620043259,Fitness,Corrected
MFU-541584,3/24/2024,Online,GT004985,Manchester,M14,England,North West,01JZ3N51H7JTMPXEQ4MPHWQF6C,Vegetable Spiralizer,Kitchen,Food Preparation Tools,19.99,5.997,2,0.17,12.042168674698795,Kitchen,Corrected
LUS-907074,12/28/2024,In-Store,XB095293,Pentre,SY4,Wales,Wales,01JZ3N567GDDSRQ50H4EB8444Z,Sweet Potato Mash,Food,Frozen Vegetables,3.99,1.197,9,0.22,0.5683760683760684,Frozen Foods,Corrected
DMB-280657,4/14/2024,Online,WZ006306,Sutton,RH5,England,South East,01JZ3N55NWDR1PYN87QKB5G8GC,Smoked Paprika Chicken Thighs,Food,Prepared Poultry,6.99,2.097,11,0.28,0.8825757575757576,Meat,Corrected
SRK-984107,4/20/2024,In-Store,VY088461,Belfast,BT2,Northern Ireland,Northern Ireland,01JZ3N54S5AN8WVRV9BQEJG3GP,Lemon Lime Sparkling Water,Food,Sparkling Beverages,1.99,0.597,17,0.18,0.14275466284074603,Beverages,Corrected
GJY-448215,5/24/2024,Online,AK047185,Horton,BS37,England,South West,01JZ3N517FHAQZQGABMM53QAY3,Raspberry Lemonade Mix,Food,Drink Mixes,3.99,1.197,12,0.25,0.44333333333333336,Beverages,Corrected
QER-301502,12/14/2024,In-Store,RP069641,Sheffield,S1,England,Yorkshire & the Humber,01JZ3N51J77D5CPH45X9202KPD,Herb Garden Planter Box,Garden,Planters,49.99,14.997,5,0.31,14.48985507246377,Garden,OK
OKS-616758,2/4/2024,Online,LY032208,Normanton,LE15,England,West Midlands,01JZ3N537HT3E6QJW6HN803AES,Decorative Wall Tapestry,Home,Wall Art,34.99,10.497,10,0.4,5.831666666666667,Home,City not in reference
EOV-498046,1/28/2024,In-Store,FZ057864,Ford,GL54,England,South West,01JZ3N50XWMBB5TMRN3G0DDW7E,Peanut Butter Cookies,Food,Cookies,3.49,1.047,15,0.28,0.3231481481481482,Bakery,Corrected
GVK-757036,2/19/2024,Online,TK000744,London,EC1V,England,London,01JZ3N54Z6BWRP2RE77PMR55DY,Caribbean Jerk Marinade,Food,Marinades,3.79,1.137,9,0.38,0.6792114695340502,Marinades,OK
WWC-630739,9/28/2024,In-Store,UM003359,Wirral,CH48,England,North West,01JZ3N51FNZKSA0PQP5CH8H6NM,Chunky Knit Sweater,Clothing,Sweaters,59.99,17.997,4,0.09,16.48076923076923,Tops,Corrected
QOF-023801,1/22/2024,Online,BK006338,Linton,BD23,England,West Midlands,01JZ3N53GPW13AS433J07PHRXR,Pet Hair Vacuum Attachment,Pets,Grooming Supplies,14.99,4.497,14,0.31,1.55175983436853,Pets,City not in reference
OMI-219475,5/3/2024,In-Store,SL056460,Stapleford,LN6,England,East Midlands,01JZ3N56DWWWHE846PS57EFS76,Fruit Medley Juice,Food,Juice,3.49,1.047,9,0.06,0.41252955082742326,Beverages,Corrected
OGD-569829,4/29/2024,Online,LW071445,Pentre,SY4,Wales,Wales,01JZ3N55VSJMMDRYMXXA19JG7M,Smartphone Projector,Electronics,Portable Projectors,29.99,8.997,3,0.4,16.66111111111111,Electronics,Corrected
JAH-721965,3/14/2024,In-Store,XT003630,Craigavon,BT66,Northern Ireland,Northern Ireland,01JZ3N51E8MR51C41QCMABZRME,Mini Meatballs,Food,Frozen Appetizers,5.99,1.797,3,0.24,2.62719298245614,Frozen Meals,Corrected
IOK-451161,11/8/2024,Online,OA076119,Craigavon,BT66,Northern Ireland,Northern Ireland,01JZ3N55D31C3SWE7XTJVEGTDV,Phone Screen Protector,Accessories,Mobile Accessories,12.99,3.897,2,0.24,8.546052631578947,Accessories,Corrected
JLQ-890945,5/11/2024,In-Store,IC023332,Stapleford,LN6,England,East Midlands,01JZ3N56V99GJ5CZN9NW0R699X,Folding Backpack Chair,Outdoor,Camping Equipment,49.99,14.997,17,0.31,4.261722080136403,Outdoor,Corrected
OEY-629318,3/17/2024,Online,TV097382,Edinburgh,EH9,Scotland,Scotland,01JZ3N55NARNE1G3WPE1WGKKCJ,Coffee Capsule Dispenser,Kitchen,Coffee Accessories,24.99,7.497,12,0.02,2.125,Kitchen,Corrected
RGT-191247,10/9/2024,In-Store,XT059837,Ashley,SN13,England,South West,01JZ3N51QKJHJC1WH9BZE9C27K,Cranberry Orange Oatmeal,Food,Instant Breakfast,2.49,0.747,8,0.01,0.31439393939393945,Breakfast,Corrected
WOB-040251,6/25/2024,Online,YJ078139,Marston,ST20,England,West Midlands,01JZ3N52Q3Q3X4VAX3JPA5WFX5,Quinoa Salad,Food,Ready-to-Eat Meals,5.99,1.797,9,0.11,0.7478152309612984,Prepared Foods,Corrected
FVJ-324036,5/3/2024,In-Store,RJ028775,Birmingham,B40,England,West Midlands,01JZ3N56W0X28ZAEZR3E1VVJD3,Feta Cheese,Food,Cheese,4.99,1.497,7,0.26,0.9633204633204634,Dairy,Corrected
FGL-253760,8/4/2024,Online,YU047262,Brampton,NR34,England,East of England,01JZ3N5526DZNW71Y3Q7DYRDAJ,Spicy Vegetable Sushi Rolls,Food,Vegetarian Meals,8.49,2.547,9,0.31,1.3671497584541066,Prepared Foods,Corrected
TVS-060453,6/14/2024,In-Store,LH034480,Milton,NG22,England,East Midlands,01JZ3N529DT4GY4VV223EADGJZ,Electric Fondue Pot,Kitchen,Small Appliances,39.99,11.997,14,0.0,17.33224188021063,Kitchen,Corrected
IRL-970024,7/24/2024,Online,IN017659,Thorpe,BD23,England,Yorkshire & the Humber,01JZ3N5176ABVX6HPJJCZFZ38B,Gaming Headset,Gaming,Gaming Accessories,69.99,20.997,1,0.13,80.44827586206895,Gaming,Corrected
CDT-919568,5/21/2024,In-Store,LJ099998,Bristol,BS41,England,South West,01JZ3N53KVFN1BZ1409F0VRVZK,Organic Baby Spinach,Food,Fresh Vegetables,2.99,0.897,20,0.29,0.21056338028169017,Produce,Corrected
QNQ-852444,10/1/2024,Online,UF034417,Swindon,SN1,England,South West,01JZ3N50NQCRTY15T5KFHYD594,Berries Medley,Food,Fresh Fruits,6.99,2.097,20,0.08,0.37989130434782603,Produce,Corrected
BYV-197637,12/27/2024,In-Store,XQ042731,Newton,NG34,Scotland,Scotland,01JZ3N51HFVMYC4EW6K01Y2JKB,Classic Black Dress,Clothing,Evening Wear,79.99,23.997,16,0.29,7.04137323943662,Dresses,Corrected
DPS-751482,11/18/2024,Online,EO027251,Dean,OX7,England,South East,01JZ3N52FJDN3K45BYM4W7B0TM,Pressure Cooker,Kitchen,Cooking Appliances,89.0,26.7,4,0.36,34.765625,Kitchen,Corrected
UTP-786201,1/20/2024,In-Store,GL049016,Newton,IV1,Scotland,Scotland,01JZ3N524BG6AVKDXPK72N2HAF,Maple Pecan Granola,Food,Granola/Cereal,4.49,1.347,7,0.0,0.500430749833319,Breakfast,Corrected
AML-474220,11/27/2024,Online,LO028977,Brampton,NR34,England,East of England,01JZ3N512GHNAJSF3HCCQ0PQYY,Flavored Popcorn Mix,Food,Gourmet Snacks,2.99,0.897,18,0.02,0.16950113378684808,Snacks,Corrected
ITO-658662,12/10/2024,In-Store,PN010412,Church End,CB4,England,East of England,01JZ3N55JX79NVSRWTH1ACVZ43,Chickpea Flour,Food,Flours & Meals,3.29,0.987,3,0.4,1.827777777777778,Baking,Corrected
SMI-190672,9/26/2024,Online,AX035056,Newport,NR29,England,East of England,01JZ3N56JGW5703P2DCNZSMNSC,Electric Food Steamer,Kitchen,Small Appliances,59.99,17.997,9,0.19,8.229080932784635,Kitchen,Corrected
EDX-742395,3/19/2024,In-Store,QZ098914,Kinloch,PH43,Scotland,Scotland,01JZ3N53F3WGVRRWHKV0XYSVFK,Coffee Subscription Service,Food,Beverages,29.99,8.997,9,0.05,3.507602339181287,Food,Corrected
MXK-599814,7/19/2024,Online,BW040945,Buckland,CT16,England,South East,01JZ3N51JR4MXWEX0PVEQEX3YQ,Chocolate Protein Powder,Food,Supplements,24.99,7.497,2,0.11,14.039325842696629,Supplements,Corrected
SGO-996386,7/31/2024,In-Store,RG074102,Carlton,DL8,England,Yorkshire & the Humber,01JZ3N51WKAA9K6X60CRC3SQBH,Sriracha Sauce,Food,Hot Sauces,3.19,0.957,4,0.06,0.848404255319149,Condiments,Corrected
SOA-982943,9/17/2024,Online,JJ088756,Horton,BS37,England,South West,01JZ3N52CQH0A51Y7G102J7Z5V,Garlic Parmesan Roasted Nuts,Food,Savory Nuts,4.89,1.467,12,0.3,0.5821428571428572,Nuts,Corrected
GVI-919082,3/26/2024,In-Store,YL065975,Manchester,M14,England,North West,01JZ3N51GB6BDR542KWQH4HB6P,Breathable Face Mask Set,Health,Safety & Protection,14.99,4.497,14,0.0,2.2828592034415087,Health,Corrected
KCA-992830,3/13/2024,Online,MX029359,Seaton,LE15,England,East Midlands,01JZ3N50Z8KTRXG596Y8Q8CW48,Oats,Food,Whole Grains,3.29,0.987,4,0.22,1.0544871794871795,Grains,Corrected
GQV-065197,6/15/2024,In-Store,NV061613,Church End,N3,England,East of England,01JZ3N50JN2EP4TYFBR2DYHPE6,Portable Jump Starter,Automotive,Automotive Accessories,59.99,17.997,11,0.0,5.0069410430839,Automotive,Corrected
CIF-344670,10/3/2024,Online,RL033705,Norton,NN11,England,East Midlands,01JZ3N51JG9CYNGR3049ZCR91W,Electric Rice Cooker,Kitchen,Cooking Appliances,39.99,11.997,16,0.13,2.872844827586207,Kitchen,OK
SUA-403305,9/24/2024,In-Store,QY049868,Milton,AB56,England,East Midlands,01JZ3N56357RX27SVPH69AFFC2,Kitchen Scale,Kitchen,Kitchen Gadgets,19.99,5.997,16,0.09,1.3729395604395602,Kitchen,Corrected
USI-207379,1/6/2024,Online,PC066841,Aston,TF6,England,West Midlands,01JZ3N53TDNPT7AF2AWE4TYGFF,Digital Wireless Meat Thermometer,Kitchen,Cooking Tools & Utensils,39.99,11.997,13,0.13,3.5358090185676394,Kitchen,OK
SKE-740254,12/13/2024,In-Store,RO013242,Liverpool,L33,England,North West,01JZ3N56C1A9CHA0N1Y69ZAW81,Nutty Granola Clusters,Food,Granola,2.49,0.747,19,0.13,0.15063520871143377,Cereal,Corrected
AHG-251443,3/25/2024,Online,CI029431,Aston,TF6,England,West Midlands,01JZ3N55KKMZ5E03M2JK0DCAYK,Field Journal,Books,Journals,14.99,4.497,9,0.03,1.7170675830469644,Books,Corrected
YWV-893212,9/9/2024,In-Store,AW056186,Weston,GU32,England,South East,01JZ3N55Y4FVCVP8CAXFFPKY0F,Foot Spa Bath Massager,Health,Personal Care & Grooming,59.99,17.997,4,0.0,21.407910319669273,Health,OK
MFL-642054,9/27/2024,Online,QN014838,Horton,BS37,England,South West,01JZ3N53QEPZ1M2ACHNRENHYAP,Travel Sewing Kit,Travel,Travel Accessories,12.99,3.897,16,0.4,1.3531250000000001,Travel,Corrected
HMW-407017,9/14/2024,In-Store,YB068814,Church End,CB4,England,East of England,01JZ3N5181BJK644B8MDDY746W,Salsa Verde,Food,Sauces,3.49,1.047,6,0.39,0.9535519125683061,Condiments,Corrected
GJS-072364,2/4/2024,Online,PB063442,Langley,SG4,England,East of England,01JZ3N56NQJT7PSK1CHWNZ3WN8,Cacao Powder,Food,Baking Ingredients,4.49,1.347,12,0.3,0.5345238095238096,Baking,Corrected
PNA-042598,11/27/2024,In-Store,EY021607,Preston,PR1,England,North West,01JZ3N55ZCM1H50JM2ZZ2RGRXB,Dark Chocolate Raisins,Food,Chocolate Snacks,3.49,1.047,18,0.32,0.2851307189542484,Snacks,OK
BDO-226430,5/23/2024,Online,FX080042,Weston,GU32,England,South East,01JZ3N569GME8C131NNTV6PRVE,Chickpeas,Food,Canned Legumes,1.29,0.387,13,0.13,0.11405835543766578,Canned Goods,OK
KTV-947888,12/12/2024,In-Store,PH033131,London,WC1B,England,London,01JZ3N570B92D2EWZB6VY8JH77,Thai Peanut Noodles,Food,Noodles,4.99,1.497,1,0.25,6.653333333333333,Pasta,OK
HOX-699761,4/20/2024,Online,ON076441,Linton,BD23,England,London,01JZ3N5127MA9SZ1Q03R14VSK5,Savory Quinoa Pudding,Food,Grains,2.99,0.897,18,0.37,0.263668430335097,Sides,City not in reference
QTJ-260335,1/5/2024,In-Store,KI039617,Weston,GU32,England,South East,01JZ3N5235WTG93CAHMS6XDQ5H,Spicy Tuna Sushi Kit,Food,Kits - Sushi,8.99,2.697,18,0.33,0.7454394693200664,Prepared Meals,Corrected
OMI-935342,9/9/2024,Online,CX029462,Upton,WF9,England,East Midlands,01JZ3N53FB041Z827WE4SCE0SX,Chocolate Peanut Butter Cups,Food,Candy,2.29,0.687,4,0.05,0.6026315789473684,Snacks,Corrected
JFE-069714,5/4/2024,In-Store,IN017659,Liverpool,L33,England,North West,01JZ3N5176ABVX6HPJJCZFZ38B,Gaming Headset,Gaming,Gaming Accessories,69.99,20.997,3,0.32,34.30882352941176,Gaming,Corrected
JTG-961090,8/29/2024,Online,TU039036,Sheffield,S1,England,Yorkshire & the Humber,01JZ3N51Z9VSARSSSETS0K8RKF,Greek Yogurt,Food,Yogurt,1.99,0.597,14,0.19,0.17548500881834214,Dairy,OK
PJC-898779,10/3/2024,In-Store,VH068058,London,EC1V,England,London,01JZ3N50RCQF4GARFTPQGCDT9A,Kids' Trampoline,Toys,Outdoor Activity Toys,139.99,41.997,20,0.0,37.09809516309244,Toys,Corrected
PII-823943,8/2/2024,Online,IJ021121,Weston,GU32,England,South East,01JZ3N52MCGWBBBMT53ZYAV7MD,Ethical Wool Scarf,Clothing,Scarves,29.99,8.997,1,0.07,32.24731182795699,Accessories,Corrected
KZO-970472,10/18/2024,In-Store,AO040681,Brampton,NR34,England,East of England,01JZ3N50X02HYKQDKFBBN24CEQ,LED Strip Light Kit,Home,Lighting & Lamps,39.99,11.997,9,0.23,5.770562770562771,Home,Corrected
SHN-668088,5/14/2024,Online,GF083063,West End,DN36,England,East Midlands,01JZ3N52A36FB3FKXD6BYY61T2,Magnetic Chess Set,Toys,Board Games,19.99,5.997,18,0.0,5.711728896103896,Toys,Corrected
RLV-229919,8/2/2024,In-Store,IM018779,Norton,NN11,England,East Midlands,01JZ3N55ZXQ710RNGDPT0YJCWE,Cauliflower Rice Stir-Fry,Food,Frozen Vegetables,4.99,1.497,11,0.25,0.6048484848484849,Frozen Foods,OK
JPV-831689,1/26/2024,Online,WW058734,Birmingham,B12,England,West Midlands,01JZ3N515KCJAGSAJK102TK920,Buffalo Cauliflower Bites,Food,Frozen Snacks,6.29,1.887,6,0.21,1.3270042194092826,Freezer,Corrected
RHT-334131,7/16/2024,In-Store,VQ077263,Brampton,NR34,England,East of England,01JZ3N571V9N657HDH99TS38XR,Electric Skillet,Kitchen,Small Appliances,49.99,14.997,11,0.36,7.100852272727273,Kitchen,Corrected
GXT-847658,2/19/2024,Online,VQ012259,Upton,WF9,England,East Midlands,01JZ3N50CM9GSR1HZ49HR8NNKD,Almond Joy Bars,Food,Chocolate Bars,1.29,0.387,20,0.08,0.07010869565217391,Confectionery,Corrected
ESC-583451,1/2/2024,In-Store,VN077787,Charlton,OX12,England,South East,01JZ3N5333XQHEJB7HAT8SMNXC,Robot Vacuum Cleaner,Home Appliances,Floor Care Appliances,299.99,89.997,12,0.27,34.24543378995434,Home Appliances,Corrected
VCA-613402,1/9/2024,Online,NS069640,Thorpe,BD23,England,Yorkshire & the Humber,01JZ3N5618YV1KAK7R07ZPTJ6Y,Kid's Fruit Snacks,Food,Sweet Snacks,2.49,0.747,4,0.0,1.4205601346946777,Snacks,Corrected
ZLW-901935,2/5/2024,In-Store,DV035511,London,WC1B,England,London,01JZ3N50HW789FEKQR5P9EPXWN,Himalayan Salt Grinder,Food,Salt & Seasoning,4.99,1.497,7,0.38,1.1497695852534564,Spices,Corrected
DWK-052080,11/22/2024,Online,VL030233,Hatton,CV35,England,West Midlands,01JZ3N56XZZP7JVTBGBDRQQY2P,Cranberry Lime Sparkling Water,Food,Sparkling Beverages,1.5,0.45,6,0.18,0.3048780487804878,Beverages,City not in reference
NKT-899442,9/15/2024,In-Store,XI060063,Burnside,EH52,Scotland,Scotland,01JZ3N55QVE69N5EK5NDX3P6XT,Vegan Tacos,Food,Frozen Vegan Meals,7.49,2.247,5,0.39,2.455737704918033,Frozen Foods,Corrected
ZBI-196782,11/5/2024,Online,PC066841,Newport,NR29,England,East of England,01JZ3N53TDNPT7AF2AWE4TYGFF,Digital Wireless Meat Thermometer,Kitchen,Cooking Tools & Utensils,39.99,11.997,2,0.35,30.76153846153846,Kitchen,Corrected
HBR-592834,10/13/2024,In-Store,EQ042956,Craigavon,BT66,Northern Ireland,Northern Ireland,01JZ3N51B4Q105JC9Q0RGAHW73,Pet Grooming Glove,Pets,Grooming Supplies,12.99,3.897,10,0.3,1.8557142857142856,Pets,Corrected
IRG-546103,1/14/2024,Online,MQ028717,Wootton,NN4,England,East Midlands,01JZ3N51K81J5M6WWGKV8BS5XX,Elderberry Syrup,Food,Supplements,11.99,3.597,7,0.2,2.1410714285714283,Supplements,Corrected
SDP-513532,11/13/2024,In-Store,WV028647,London,WC1B,England,London,01JZ3N52HKDPJW3M5A6W4PXN7M,Vegan Mayonnaise,Food,Plant-Based Condiments,4.49,1.347,2,0.33,3.350746268656717,Condiments,OK
PLF-243831,1/17/2024,Online,LZ016012,Kinloch,PH43,Scotland,Scotland,01JZ3N50DGF8T70K4SN0233WT4,Adjustable Height Standing Desk Converter,Office,Furniture,89.99,26.997,5,0.18,21.948780487804875,Office,Corrected
HLR-252993,2/1/2024,In-Store,MQ028717,Newton,NG34,Scotland,Scotland,01JZ3N51K81J5M6WWGKV8BS5XX,Elderberry Syrup,Food,Supplements,11.99,3.597,5,0.25,3.1973333333333334,Supplements,Corrected
FNI-682427,11/23/2024,Online,RG074102,Ashley,SN13,England,South West,01JZ3N51WKAA9K6X60CRC3SQBH,Sriracha Sauce,Food,Hot Sauces,3.19,0.957,11,0.37,0.46031746031746035,Condiments,Corrected
ZAQ-387214,11/12/2024,In-Store,VA049493,Linton,BD23,England,North West,01JZ3N51PTJBK8NSJV8GDX8NH1,Organic Italian Seasoning,Food,Herbs and Spices,2.99,0.897,13,0.26,0.31081081081081086,Spices,City not in reference
CRE-251603,1/6/2024,Online,TD068892,Sutton,CT15,England,South East,01JZ3N51MP6TFSE8G4Q51QJ3J2,Peanut Butter Protein Balls,Food,Healthy Snacks,5.29,1.587,1,0.02,5.3979591836734695,Snacks,Corrected
NIA-386169,8/21/2024,In-Store,UB006545,Birmingham,B12,England,West Midlands,01JZ3N52SQ40MP00G4G898B6DF,Electric Stool Heater,Home,Home Appliances,29.99,8.997,20,0.33,2.2380597014925376,Home,Corrected
UVM-099564,4/10/2024,Online,CG060898,Ashley,SN13,England,South West,01JZ3N51V0YYJTCZB369CA5D23,Artisan Cornbread Mix,Food,Mixes,2.49,0.747,8,0.37,0.49404761904761907,Baking,Corrected
YGI-272159,12/30/2024,In-Store,MI077636,Dean,OX7,England,South East,01JZ3N509V6QVH2HX9RQQ7JDPZ,Rechargeable Laptop Battery Pack,Electronics,Computer Accessories,49.99,14.997,1,0.09,54.934065934065934,Electronics,Corrected
GIU-272415,8/15/2024,Online,DS088458,Ashley,SN13,England,South West,01JZ3N55ZMR3ZJDFSXXBY94MPZ,Portable Folding Picnic Table,Outdoor,Outdoor Accessories,69.99,20.997,18,0.0,6.960320154109854,Outdoor,Corrected
QVB-414725,6/21/2024,In-Store,BJ097202,Glasgow,G4,Scotland,Scotland,01JZ3N56CWBQZVR8G7GVZCY8ZH,Pumpkin Ice Cream,Food,Frozen Desserts,4.99,1.497,9,0.04,0.5775462962962963,Frozen Foods,Corrected
RTE-028359,6/22/2024,Online,MI077636,Buckland,CT16,England,South East,01JZ3N509V6QVH2HX9RQQ7JDPZ,Rechargeable Laptop Battery Pack,Electronics,Computer Accessories,49.99,14.997,5,0.05,10.52421052631579,Electronics,Corrected
JLY-474400,5/9/2024,In-Store,IE054911,Kirkton,KW10,Scotland,Scotland,01JZ3N53VJCJRB5N4DZJYWDA7S,Kale & Quinoa Salad Mix,Food,Ready-to-Eat Salads,4.49,1.347,7,0.13,0.7372742200328408,Salads,Corrected
WUN-905254,9/1/2024,Online,NF066979,Wirral,CH48,England,North West,01JZ3N55BZG2B4ZMCC6BSG6CSN,Stainless Steel BBQ Grill Set,Outdoor,Grilling Accessories,49.99,14.997,14,0.31,5.174948240165632,Outdoor,Corrected
MAV-771399,7/22/2024,In-Store,LY032208,Birmingham,B12,England,West Midlands,01JZ3N537HT3E6QJW6HN803AES,Decorative Wall Tapestry,Home,Wall Art,34.99,10.497,4,0.09,9.612637362637363,Home,Corrected
LUG-981521,6/14/2024,Online,AG018641,Normanton,LE15,England,South East,01JZ3N5093R5YRZTGX557D4ZC5,Pumpkin Spice Latte Mix,Food,Tea & Coffee Mixes,3.29,0.987,20,0.35,0.2530769230769231,Beverages,City not in reference
KUW-782148,4/16/2024,In-Store,LY095086,Leeds,LS6,England,Yorkshire & the Humber,01JZ3N51GQPPBPBWQQV6NEC6PS,Artisan Bread,Food,Breads,4.59,1.377,6,0.23,0.9935064935064934,Bakery,Corrected
